Muumandu Health Center,Level 3,Basic Health Centre,Machakos,Kalama,Operational,"HIV risk reduction services for prioity populations and geographies, HEI - HIV exposed infants, Condom Distribution & STI Prevention, HIV preventive Package, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Arombe Dispensary ,Level 2,Dispensary,Migori,Suna West,Operational,"Nutrition assessment ,counselling and support ( The NACS process) for PLHIVs, Post-Exposure Prophylaxis (PEP), HIV risk reduction services for prioity populations and geographies, HIV Counselling & Testing, HEI - HIV exposed infants, Infection Prevention and control to mitigate HIV infection in the work place, Management of Sexually Transmitted Illness (STI), Condom Distribution & STI Prevention, HIV preventive Package, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Matumaini PEFA Dispensary,Level 2,Dispensary,Nakuru,Molo,Closed,"HIV Counselling & Testing, Infection Prevention and control to mitigate HIV infection in the work place, Condom Distribution & STI Prevention, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Shitsitswi Health Centre,Level 3,Basic Health Centre,Kakamega,Butere,Operational,"Nutrition assessment ,counselling and support ( The NACS process) for PLHIVs, HIV risk reduction services for prioity populations and geographies, HIV Counselling & Testing, HEI - HIV exposed infants, Infection Prevention and control to mitigate HIV infection in the work place, Management of Sexually Transmitted Illness (STI), Condom Distribution & STI Prevention, HIV preventive Package, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Benmac Clinic,Level 2,Medical Clinic,Nakuru,Njoro,Operational,"Nutrition assessment ,counselling and support ( The NACS process) for PLHIVs, HIV Counselling & Testing, Management of Sexually Transmitted Illness (STI), Condom Distribution & STI Prevention, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Maron Dispensary,Level 2,Dispensary,Baringo,Tiaty West,Operational,"HIV Counselling & Testing, Management of Sexually Transmitted Illness (STI), Condom Distribution & STI Prevention"
Malanga Health Centre,Level 3,Basic Health Centre,Siaya,Gem,Operational,"HIV risk reduction services for prioity populations and geographies, HIV Counselling & Testing, Infection Prevention and control to mitigate HIV infection in the work place, Condom Distribution & STI Prevention, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Manga Sub County Hospital,Level 4,Primary care hospitals,Nyamira,Manga,Operational,"HIV risk reduction services for prioity populations and geographies, HIV Counselling & Testing, Infection Prevention and control to mitigate HIV infection in the work place, Condom Distribution & STI Prevention, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Kabartonjo Referral Hospital,Level 4,Primary care hospitals,Baringo,Baringo North,Operational,"HIV Counselling & Testing, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Nyamanga Dispensary (Nyatike),Level 2,Dispensary,Migori,Nyatike,Operational,"HEI - HIV exposed infants, Condom Distribution & STI Prevention, HIV preventive Package, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Magunga Level IV Hospital,Level 4,Primary care hospitals,Homa Bay,Suba South,Operational,"HIV risk reduction services for prioity populations and geographies, HIV Counselling & Testing, Infection Prevention and control to mitigate HIV infection in the work place, Condom Distribution & STI Prevention"
Kebaroti Dispensary ,Level 2,Dispensary,Migori,Kuria East,Operational,"HIV Counselling & Testing, Condom Distribution & STI Prevention, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Kenyerere Sub County Hospital,Level 4,Primary care hospitals,Kisii,Bobasi,Operational,"HIV Counselling & Testing, Condom Distribution & STI Prevention, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Kitheuni Dispensary,Level 2,Dispensary,Machakos,Yatta,Operational,"HIV Counselling & Testing, Infection Prevention and control to mitigate HIV infection in the work place, Condom Distribution & STI Prevention, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Sacho School Dispensary,Level 2,Dispensary,Baringo,Baringo Central,Operational,"HIV Counselling & Testing, Condom Distribution & STI Prevention, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Kithegi Dispensary,Level 2,Dispensary,Embu,Manyatta,Operational,"HIV risk reduction services for prioity populations and geographies, HIV Counselling & Testing, Infection Prevention and control to mitigate HIV infection in the work place, Management of Sexually Transmitted Illness (STI), Condom Distribution & STI Prevention, HIV preventive Package, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Kathiani Sub County Hospital,Level 4,Primary care hospitals,Machakos,Kathiani,Operational,"HIV Counselling & Testing, Condom Distribution & STI Prevention, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Sigoro Dispensary,Level 2,Dispensary,Baringo,Koibatek,Operational,"HIV Counselling & Testing, Management of Sexually Transmitted Illness (STI), Condom Distribution & STI Prevention, HIV preventive Package, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Ponacure Healthcare Centre(FBO),Level 2,Dispensary,Machakos,Matungulu,Operational,"HIV Counselling & Testing, Condom Distribution & STI Prevention, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Kikumini Health Centre,Level 3,Basic Health Centre,Makueni,Kibwezi West,Operational,"Post-Exposure Prophylaxis (PEP), HIV Counselling & Testing, HEI - HIV exposed infants, Infection Prevention and control to mitigate HIV infection in the work place, Condom Distribution & STI Prevention, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Lokusero Dispensary,Level 2,Dispensary,Laikipia,Laikipia North,Operational,"HIV Counselling & Testing, Condom Distribution & STI Prevention, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Kathulumbi Health Centre,Level 3,Basic Health Centre,Makueni,Mbooni,Operational,"HIV risk reduction services for prioity populations and geographies, HIV Counselling & Testing, Infection Prevention and control to mitigate HIV infection in the work place, Condom Distribution & STI Prevention, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Sokoke Dispensary,Level 2,Dispensary,Kilifi,Ganze,Operational,"HIV Counselling & Testing, Condom Distribution & STI Prevention, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Jaggery Medical Clinic,Level 2,Medical Clinic,Bungoma,Webuye East,Closed,"HIV Counselling & Testing, Infection Prevention and control to mitigate HIV infection in the work place, Condom Distribution & STI Prevention, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Uringu Health Centre,Level 3,Basic Health Centre,Meru,Tigania West,Operational,"HIV risk reduction services for prioity populations and geographies, HIV Counselling & Testing, Infection Prevention and control to mitigate HIV infection in the work place, Condom Distribution & STI Prevention, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Matare SDA Dispensary,Level 2,Dispensary,Migori,Kuria East,Operational,"HIV Counselling & Testing, Condom Distribution & STI Prevention, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Kaluo Health Centre,Level 3,Basic Health Centre,Siaya,Alego Usonga,Operational,"HIV risk reduction services for prioity populations and geographies, HIV Counselling & Testing, Condom Distribution & STI Prevention, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Olmesutie Dispensary,Level 2,Dispensary,Narok,Narok South,Operational,"HIV Counselling & Testing, Condom Distribution & STI Prevention, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Sajiloni Dispensary,Level 2,Dispensary,Kajiado,Kajiado Central,Operational,"HIV risk reduction services for prioity populations and geographies, HIV Counselling & Testing, Infection Prevention and control to mitigate HIV infection in the work place, Condom Distribution & STI Prevention, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Migori County Referral Hospital,Level 4,Primary care hospitals,Migori,Suna East,Operational,"Nutrition assessment ,counselling and support ( The NACS process) for PLHIVs, Infection Prevention and control to mitigate HIV infection in the work place, Condom Distribution & STI Prevention, EMTCT-Elimination of Mother to Child  Transmission of HIV, Post-Exposure Prophylaxis (PEP), HIV risk reduction services for prioity populations and geographies, HIV Counselling & Testing, HIV preventive Package, HEI - HIV exposed infants, Management of Sexually Transmitted Illness (STI)"
Sericho Health Centre,Level 3,Basic Health Centre,Isiolo,Garbatulla,Operational,"HIV Counselling & Testing, Condom Distribution & STI Prevention"
Manyatta Jillo Health Centre,Level 3,Basic Health Centre,Marsabit,Saku,Operational,"HEI - HIV exposed infants, Condom Distribution & STI Prevention, HIV preventive Package, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Keumbu Sub County Hospital,Level 4,Primary care hospitals,Kisii,Nyaribari Chache,Operational,"HIV risk reduction services for prioity populations and geographies, HIV Counselling & Testing, Infection Prevention and control to mitigate HIV infection in the work place, Condom Distribution & STI Prevention, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Molo South Dispensary,Level 2,Dispensary,Nakuru,Kuresoi North,Operational,"HIV risk reduction services for prioity populations and geographies, HIV Counselling & Testing, Infection Prevention and control to mitigate HIV infection in the work place, Condom Distribution & STI Prevention, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Salawa Catholic Mission Dispensary PHC,Level 2,Dispensary,Baringo,Baringo Central,Operational,"HIV Counselling & Testing, Infection Prevention and control to mitigate HIV infection in the work place, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Kurangurik Health Centre,Level 3,Basic Health Centre,Narok,Transmara East,Operational,"HIV Counselling & Testing, Infection Prevention and control to mitigate HIV infection in the work place, HEI - HIV exposed infants, Condom Distribution & STI Prevention, HIV preventive Package, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Lusigetti Sub-county Hospital,Level 4,Primary care hospitals,Kiambu,Kikuyu,Operational,"HIV Counselling & Testing, Condom Distribution & STI Prevention, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Ilaiser Dispensary,Level 2,Dispensary,Narok,Narok East,Operational,"HIV Counselling & Testing, Condom Distribution & STI Prevention"
Ombek Health Centre,Level 3,Comprehensive Health Centre,Homa Bay,Rachuonyo South,Operational,"HIV Counselling & Testing, Infection Prevention and control to mitigate HIV infection in the work place, HEI - HIV exposed infants, Condom Distribution & STI Prevention, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Melwa Health Centre,Level 3,Basic Health Centre,Laikipia,Laikipia West,Operational,"HIV Counselling & Testing, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Good Samaritan Health Services (Kirinyaga),Level 2,Medical Clinic,Kirinyaga,Kirinyaga North/Mwea West,Operational,"HIV Counselling & Testing, Infection Prevention and control to mitigate HIV infection in the work place, Condom Distribution & STI Prevention"
GSU Dispensary,Level 2,Dispensary,Nakuru,Molo,Operational,"HIV Counselling & Testing, Infection Prevention and control to mitigate HIV infection in the work place, Condom Distribution & STI Prevention, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Sandai Dispensary,Level 2,Dispensary,Baringo,Marigat,Operational,"HIV Counselling & Testing, Condom Distribution & STI Prevention"
Gatondo Dispensary (Nyeri North),Level 2,Dispensary,Nyeri,Mathira East,Operational,"HIV Counselling & Testing, Management of Sexually Transmitted Illness (STI)"
Nachecheyet Dispensary,Level 2,Dispensary,West Pokot,West Pokot,Operational,"HIV Counselling & Testing, Infection Prevention and control to mitigate HIV infection in the work place, Condom Distribution & STI Prevention"
Semikaro Dispensary,Level 2,Dispensary,Tana River,Garsen,Operational,"HIV risk reduction services for prioity populations and geographies, HIV Counselling & Testing, Infection Prevention and control to mitigate HIV infection in the work place, Condom Distribution & STI Prevention, EMTCT-Elimination of Mother to Child  Transmission of HIV"
